Date,Close,Volume,sentiment
2008-10-29,55.02,34233900.0,0.0
2008-11-10,55.18,18201900.0,1.0
2008-11-13,54.93,37741900.0,0.0
2008-12-22,55.990002,17015300.0,0.0
2009-01-08,51.380001,92838800.0,0.0
2009-02-26,48.25,23169100.0,0.0
2009-03-16,48.799999,16380500.0,1.0
2009-04-15,51.290001,13008700.0,0.0
2009-05-20,48.939999,20185300.0,1.0
2009-06-15,48.459999,24607100.0,0.0
2009-08-13,51.88000100000001,32144000.0,1.0
2009-08-14,51.790001,17238000.0,0.2
2009-10-02,49.080002,15093800.0,0.0
2009-10-07,49.490002,11620200.0,1.0
2009-10-13,50.34,20853900.0,1.0
2009-10-21,50.630001,21903800.0,0.0
2009-10-29,50.400002,14389100.0,1.0
2011-05-17,55.540001,14590500.0,0.0
2011-06-20,53.040001,15198100.0,1.0
2011-08-02,51.68,15239600.0,1.0
2011-12-23,59.990002,6190600.0,1.0
2012-01-06,59.0,8069400.0,1.0
2012-01-30,61.299999,7636900.0,0.0
2012-03-16,60.84,12077100.0,0.0
2012-04-03,60.650002,11180100.0,1.0
2012-04-12,60.139999,7367700.0,0.0
2012-04-17,61.869999,10676400.0,0.0
2012-04-23,59.540001,38007300.0,0.0
2012-05-16,59.189999,10838100.0,1.0
2012-08-15,74.449997,7774400.0,0.0
2013-02-21,70.260002,20413100.0,0.0
2013-03-22,74.279999,7323800.0,1.0
2013-04-09,78.120003,8669900.0,1.0
2013-05-08,78.25,8008500.0,0.0
2013-05-09,78.400002,6516800.0,1.0
2013-05-30,75.629997,6228000.0,0.0
2013-07-23,78.550003,5252900.0,0.0
2013-07-25,78.010002,5920200.0,1.0
2013-07-30,77.889999,4533700.0,0.0
2013-08-15,74.410004,13221500.0,0.5
2013-08-16,74.110001,7254500.0,1.0
2013-08-19,73.580002,5364900.0,0.5
2013-08-20,73.230003,6663100.0,0.0
2013-08-22,73.459999,3947400.0,1.0
2013-08-30,72.980003,6066200.0,0.0
2013-09-04,72.910004,4667500.0,1.0
2013-09-11,74.050003,5335800.0,0.0
2013-09-12,73.910004,5261800.0,0.0
2013-09-13,74.360001,4020400.0,1.0
2013-09-16,74.779999,4200600.0,0.0
2013-09-25,74.650002,14972300.0,0.0
2013-09-26,74.620003,5078100.0,0.5
2013-09-27,74.360001,4214600.0,0.0
2013-09-30,73.959999,6752500.0,1.0
2013-10-03,73.160004,7179600.0,1.0
2013-10-07,71.870003,6886400.0,1.0
2013-10-09,73.0,6467400.0,0.0
2013-10-16,75.599998,5914500.0,1.0
2013-10-28,77.139999,7032400.0,0.0
2013-10-31,76.75,4612400.0,1.0
2013-11-08,77.959999,5793800.0,1.0
2013-11-11,79.010002,7450500.0,0.0
2013-11-14,79.080002,9302100.0,0.25
2013-11-18,79.220001,5962700.0,1.0
2013-11-20,78.900002,4511300.0,1.0
2013-11-21,78.860001,3841000.0,0.5
2013-11-22,79.809998,4812100.0,0.0
2013-11-26,80.68,5537800.0,1.0
2013-11-27,80.93,4813300.0,1.0
2013-11-29,81.010002,3447200.0,1.0
2013-12-03,81.209999,7506400.0,1.0
2013-12-04,80.220001,7641200.0,0.0
2013-12-05,79.440002,6450000.0,0.0
2013-12-06,79.940002,5088100.0,0.5
2013-12-11,79.089996,5998800.0,1.0
2013-12-13,78.080002,4981200.0,1.0
2013-12-24,78.010002,2094900.0,1.0
2014-01-14,77.959999,4088200.0,1.0
2014-01-16,76.760002,7201500.0,0.25
2014-01-17,76.190002,11440700.0,0.3333333333333333
2014-01-22,75.349998,5853700.0,0.0
2014-01-24,74.419998,9332800.0,0.0
2014-01-29,74.099998,8433700.0,0.0
2014-01-30,74.75,6732900.0,1.0
2014-01-31,74.68,10544800.0,1.0
2014-02-04,72.730003,7755500.0,0.0
2014-02-06,72.82,7353100.0,0.0
2014-02-20,73.519997,13079100.0,0.5
2014-02-25,73.349998,9482700.0,0.3333333333333333
2014-02-26,74.779999,9022200.0,0.0
2014-03-11,74.919998,9005600.0,0.0
2014-03-12,75.529999,8627600.0,0.0
2014-03-18,74.769997,3943800.0,0.0
2014-03-24,76.760002,7279500.0,1.0
2014-04-08,78.18,7498700.0,0.0
2014-04-09,77.970001,6877800.0,1.0
2014-04-23,78.040001,5806200.0,1.0
