Date,Close,Volume,sentiment
2012-08-17,19.059999,55706700.0,1.0
2012-11-14,17.66,97058200.0,0.0
2012-11-15,17.940001,55885900.0,0.6666666666666666
2013-03-08,21.83,23839100.0,0.0
2013-03-19,21.52,27264100.0,0.5
2013-05-17,24.24,78569900.0,1.0
2013-06-10,24.360001,33779400.0,1.0
2013-07-23,25.559999,27954800.0,1.0
2013-08-14,26.379999,77049400.0,1.0
2013-08-15,24.48,130110100.0,0.0
2013-08-20,24.32,43650200.0,0.0
2013-09-05,23.690001,23926000.0,1.0
2013-10-30,22.709999,30465600.0,0.0
2013-12-24,21.690001,18372000.0,1.0
2014-02-12,22.85,69832400.0,1.0
2014-02-13,22.27,153739400.0,0.0
2014-03-03,21.57,37292900.0,1.0
2014-05-07,22.870001,38895200.0,1.0
2014-05-21,24.48,65262600.0,0.0
2014-08-14,24.540001,63790200.0,0.5
2014-10-22,23.26,25172900.0,1.0
2014-11-12,25.110001,42258800.0,0.0
2014-12-05,27.5,26722300.0,0.0
2015-01-16,27.68,26655100.0,0.0
2015-01-23,28.209999,21802500.0,1.0
2015-01-26,27.969999,18370100.0,0.0
2015-03-18,28.15,34910900.0,1.0
2015-03-26,27.09,48928100.0,1.0
2015-03-27,27.129999,20464500.0,1.0
2015-05-04,29.17,16484100.0,1.0
2015-05-05,28.889999,22463800.0,1.0
2015-05-11,29.209999,27045200.0,1.0
2015-05-13,29.35,38264000.0,0.5
2015-05-18,29.76,23953000.0,1.0
2015-05-26,28.950001,25877100.0,0.0
2015-06-17,28.93,20959000.0,1.0
2015-06-23,28.790001,21041300.0,1.0
2015-06-30,27.459999,31236800.0,1.0
2015-07-13,27.790001,20623100.0,1.0
2015-09-09,25.940001,25032300.0,1.0
2015-09-16,26.07,21245300.0,0.0
2015-09-17,25.879999,25409600.0,1.0
2015-10-06,27.23,33758200.0,1.0
2015-10-12,27.959999,14486000.0,1.0
2015-11-12,27.83,38135900.0,0.0
2015-12-04,27.48,28143700.0,1.0
2015-12-07,27.49,15350200.0,1.0
2015-12-09,26.73,24127400.0,1.0
2015-12-28,27.309999,14204900.0,1.0
2016-02-10,22.51,36896100.0,1.0
2016-02-25,26.6,18655100.0,1.0
2016-03-02,26.9,19020100.0,1.0
2016-03-18,28.33,43132400.0,1.0
2016-04-18,28.190001,15762900.0,1.0
2016-05-02,27.370001,27361700.0,1.0
2016-05-17,26.65,25921300.0,0.0
2016-05-18,26.719999,32345500.0,1.0
2016-05-19,27.57,50174600.0,1.0
2016-06-06,29.1,16167100.0,0.0
2016-06-10,29.030001,18244200.0,0.0
2016-06-14,28.959999,19279700.0,1.0
2016-06-15,28.65,30738600.0,0.0
2016-06-23,29.219999,19415600.0,1.0
2016-06-30,28.690001,25184400.0,1.0
2016-07-06,28.719999,24844000.0,0.0
2016-07-11,29.43,22045200.0,1.0
2016-07-14,29.76,19332200.0,1.0
2016-07-15,29.82,17800400.0,1.0
2016-07-18,29.91,17484900.0,1.0
2016-08-08,31.01,19019900.0,0.0
2016-08-16,31.120001,23399700.0,1.0
2016-08-17,30.71999900000001,55071200.0,0.5
2016-08-18,30.480000000000004,48710500.0,0.5833333333333334
2016-08-19,30.52,25131300.0,0.6666666666666666
2016-08-22,30.629999,28680000.0,0.0
2016-08-23,30.98,23493600.0,0.3333333333333333
2016-08-24,31.059999,24474700.0,0.0
2016-08-25,31.290001,22917100.0,1.0
2016-08-26,31.35,21106200.0,1.0
2016-08-30,31.540001,17794800.0,0.5
2016-08-31,31.440001,20418800.0,0.0
2016-09-01,31.58,15980500.0,0.3333333333333333
2016-09-08,31.469999,19913700.0,1.0
2016-09-14,31.0,24262900.0,0.5
2016-09-16,30.84,37416300.0,1.0
2016-09-21,31.360001,21169400.0,1.0
2016-09-22,31.66,20261900.0,0.5
2016-09-23,31.339999999999996,20442200.0,1.0
2016-09-27,31.48,18045400.0,0.0
2016-09-28,31.5,15841000.0,1.0
2016-09-30,31.719999,30380600.0,0.0
2016-10-03,31.5,14070500.0,1.0
2016-10-04,31.35,18460400.0,1.0
2016-10-11,31.040001,19412000.0,1.0
2016-10-13,30.17,24286600.0,1.0
2016-10-14,30.18,20545100.0,0.0
2016-10-19,30.35,14830900.0,1.0
2016-10-21,30.15,15140500.0,1.0
2016-10-25,30.34,15257800.0,1.0
2016-10-27,30.379999,16926200.0,1.0
2016-10-28,30.59,19946800.0,1.0
2016-11-04,30.190001,18524000.0,1.0
2016-11-07,30.940001,23061100.0,1.0
2016-11-08,31.0,19399800.0,1.0
2016-11-10,31.0,38345000.0,1.0
2016-11-14,31.370001,22917600.0,0.5
2016-11-15,31.700001,24160200.0,0.5
2016-11-16,31.569999999999997,27097100.0,0.5333333333333333
2016-11-17,30.049999,75252300.0,0.5714285714285714
2016-11-18,30.18,38748600.0,0.75
2016-11-21,30.049999,27481700.0,1.0
2016-11-22,29.889999,26769300.0,1.0
2016-11-23,29.709999,24496800.0,0.5
2016-11-25,30.09,17678900.0,0.0
2016-11-28,29.92,21468900.0,1.0
2016-11-30,29.82,26224900.0,1.0
2016-12-02,29.25,27069500.0,1.0
2016-12-05,29.530001,20865800.0,0.0
2016-12-09,30.059999,21362000.0,1.0
2016-12-12,30.17,17287800.0,0.5
2016-12-14,30.459999,27556000.0,0.2
2016-12-15,30.629999,20914100.0,1.0
2016-12-21,30.42,14488900.0,0.0
2016-12-22,30.459999,12935800.0,1.0
2016-12-23,30.530001,9167500.0,1.0
2016-12-27,30.68,14175500.0,1.0
2016-12-29,30.459999,10995600.0,1.0
2017-01-10,30.379999,21046000.0,1.0
2017-01-11,30.15,22291300.0,1.0
2017-01-17,29.99,21983500.0,0.0
2017-01-19,29.98,16866000.0,0.5
2017-01-24,30.6,24934200.0,0.75
2017-01-25,30.700000999999993,23630500.0,0.75
2017-01-26,30.74,20116800.0,1.0
2017-01-27,30.98,18461900.0,0.0
2017-02-01,30.5,19504600.0,1.0
2017-02-02,31.18,27456700.0,1.0
2017-02-06,31.299999,16774200.0,1.0
2017-02-10,31.51,21557700.0,0.0
2017-02-13,31.969999,26518800.0,0.6666666666666666
2017-02-14,32.310001,31463500.0,0.6666666666666666
2017-02-15,32.82,41169400.0,0.8333333333333334
2017-02-16,33.59999800000001,50143700.0,0.5833333333333334
2017-02-17,33.740002,31841200.0,0.5
2017-02-21,34.130001,26992700.0,1.0
2017-02-23,34.040001,17450100.0,0.0
2017-02-24,34.32,21137300.0,1.0
2017-02-27,34.259998,15625400.0,1.0
2017-02-28,34.18,23093100.0,1.0
2017-03-01,34.439999,22754200.0,0.8
2017-03-03,34.290001,14175000.0,0.0
2017-03-07,34.200001,21033700.0,1.0
2017-03-08,34.02,18686700.0,1.0
2017-03-09,34.07,17490200.0,0.3333333333333333
2017-03-13,34.099998,16164800.0,1.0
2017-03-14,34.119999,14578400.0,0.3333333333333333
2017-03-15,34.240002,14961700.0,0.0
2017-03-16,34.23,14521600.0,0.0
2017-03-20,34.279999,14974100.0,1.0
2017-03-24,34.080002,18125100.0,1.0
2017-03-28,34.02,21179300.0,1.0
2017-03-29,33.740002,16504100.0,1.0
2017-03-30,33.740002,12801600.0,1.0
2017-04-03,33.580002,19367800.0,0.0
2017-04-04,33.41,18602600.0,0.6666666666666666
2017-04-10,33.009998,14824100.0,0.5
2017-04-13,32.419998,16234900.0,1.0
2017-04-18,32.669998,13349600.0,0.0
2017-04-27,33.75,26639000.0,0.3333333333333333
2017-05-01,33.970001,13577300.0,1.0
2017-05-08,34.290001,13232700.0,1.0
2017-05-09,33.900002,18855900.0,0.3333333333333333
2017-05-10,33.740002,17481400.0,1.0
2017-05-11,33.630001,17515600.0,0.6666666666666666
2017-05-15,34.23,31531000.0,0.8
2017-05-16,34.299999,18950000.0,1.0
2017-05-17,33.82,38787800.0,0.5
2017-05-18,31.379999000000005,85500500.0,0.7777777777777778
2017-05-19,31.209999,39859200.0,1.0
2017-05-22,31.59,35085200.0,0.0
2017-05-24,31.49,23446300.0,1.0
2017-05-26,31.5,16403100.0,1.0
2017-05-30,31.68,17108300.0,1.0
2017-06-01,31.82,15525500.0,0.5
