Date,Close,Volume,sentiment
2009-05-14,133.600006,17411400.0,0.0
2009-06-09,149.309998,11566100.0,1.0
2009-06-12,145.639999,8209900.0,0.5
2009-07-13,149.44000200000002,23817800.0,0.375
2009-07-14,149.660004,28813100.0,0.42857142857142855
2009-07-16,156.839996,12643600.0,1.0
2009-07-17,156.839996,9617200.0,1.0
2009-08-04,165.169998,8808900.0,1.0
2009-08-24,162.580002,9148800.0,1.0
2009-09-09,170.270004,10196500.0,1.0
2009-10-12,190.149994,6189400.0,0.8
2009-10-13,187.229996,11959300.0,1.0
2009-10-15,188.630005,17834200.0,0.5
2009-10-16,184.369995,12750800.0,0.0
2009-10-27,178.610001,10505700.0,1.0
2009-10-28,172.160004,13586400.0,1.0
2011-04-01,160.229996,3787900.0,1.0
2011-04-07,162.399994,4589200.0,0.0
2011-04-14,155.789993,7982300.0,0.6666666666666666
2011-08-23,106.860001,24482500.0,0.5
2011-10-04,94.580002,12000000.0,1.0
2011-10-21,102.089996,5854800.0,1.0
2011-11-03,107.68,8295100.0,1.0
2011-11-08,108.580002,6138600.0,1.0
2011-11-16,95.599998,8889900.0,1.0
2011-12-02,97.25,15122900.0,1.0
2011-12-29,91.010002,4290500.0,1.0
2012-02-23,115.800003,5609600.0,1.0
2012-02-28,117.110001,6448200.0,1.0
2012-03-02,119.959999,7044100.0,0.0
2012-04-18,115.330002,6637400.0,0.0
2012-05-08,109.370003,4065900.0,0.0
2012-05-15,99.870003,5656700.0,0.0
2012-05-22,97.529999,5839700.0,1.0
2012-05-24,96.860001,5177300.0,0.0
2012-05-30,94.610001,5713200.0,0.0
2012-06-05,92.209999,4682900.0,0.0
2012-07-05,95.919998,3736900.0,1.0
2012-07-11,95.129997,4516400.0,1.0
2012-07-17,97.980003,9502200.0,0.0
2012-07-25,95.959999,4578900.0,0.5
2012-08-14,103.260002,3148200.0,0.0
2012-08-17,103.599998,2509700.0,1.0
2012-08-29,105.529999,2266900.0,1.0
2012-09-04,106.410004,3249200.0,1.0
2012-09-05,109.940002,6371600.0,1.0
2012-09-06,113.540001,6521500.0,1.0
2012-09-13,120.669998,5261600.0,1.0
2012-09-14,121.360001,6187700.0,1.0
2012-10-02,117.25,3681300.0,1.0
2012-10-11,121.989998,4707200.0,0.0
2012-10-17,124.919998,6712400.0,1.0
2012-10-22,122.769997,3643000.0,1.0
2012-10-31,122.389999,3679700.0,1.0
2012-11-13,116.470001,3156600.0,1.0
2012-11-21,117.699997,2075200.0,1.0
2012-12-03,118.400002,3613900.0,0.0
2012-12-12,118.089996,5372400.0,0.0
2012-12-13,118.5,3329100.0,1.0
2012-12-17,123.489998,5476700.0,1.0
2013-01-03,130.940002,4584600.0,1.0
2013-01-04,134.509995,5234600.0,0.0
2013-01-16,141.089996,10650800.0,1.0
2013-01-17,141.009995,6596000.0,0.6666666666666666
2013-01-22,145.949997,5158400.0,0.0
2013-01-31,147.860001,3680900.0,0.0
2013-03-27,147.839996,3964800.0,1.0
2013-04-02,146.679993,3374100.0,1.0
2013-04-10,149.460007,3127600.0,1.0
2013-04-11,149.070007,2951800.0,0.5
2013-04-12,149.119995,3131400.0,1.0
2013-04-26,144.110001,2235200.0,1.0
2013-04-29,145.110001,2715300.0,1.0
2013-05-08,150.259995,3519200.0,1.0
2013-05-20,158.899994,4010100.0,1.0
2013-05-22,159.339996,6176200.0,1.0
2013-05-31,162.080002,4404800.0,1.0
2013-06-05,158.300003,4138300.0,1.0
2013-06-06,159.679993,3243900.0,0.0
2013-06-18,164.149994,2060700.0,0.0
2013-06-19,161.559998,3557100.0,0.0
2013-06-25,153.059998,3274600.0,1.0
2013-06-26,151.660004,3580400.0,0.5
2013-07-01,151.75,2496100.0,0.6666666666666666
2013-07-11,157.710007,2965700.0,0.0
2014-02-13,164.059998,3119600.0,0.0
2014-03-06,172.600006,3403500.0,1.0
2014-03-17,166.839996,3198000.0,1.0
2014-03-19,168.179993,3534100.0,0.0
2014-03-28,162.300003,2630500.0,0.0
2014-04-08,156.559998,6839900.0,0.0
2014-04-15,154.919998,3639600.0,1.0
2014-04-28,156.539993,3897800.0,1.0
2014-05-02,158.880005,2561500.0,0.5
2014-05-05,156.350006,3015700.0,1.0
2014-05-13,160.279999,1901500.0,1.0
2014-05-28,161.190002,1855200.0,1.0
2014-05-30,159.809998,2206300.0,1.0
2014-06-03,161.800003,2408600.0,1.0
2014-06-12,165.960007,2309900.0,0.0
2014-06-16,165.850006,1756400.0,1.0
2014-06-17,168.220001,2450000.0,1.0
2014-06-18,169.860001,2873200.0,1.0
2014-06-20,169.839996,4688200.0,0.0
2014-07-01,166.809998,2947800.0,1.0
2014-07-02,166.889999,1877600.0,1.0
2014-07-09,164.669998,1943800.0,1.0
2014-07-15,169.169998,4802300.0,0.6666666666666666
2014-07-16,170.470001,3295100.0,1.0
2014-07-18,171.470001,2558600.0,1.0
2014-07-21,171.720001,2227400.0,0.5
2014-07-23,176.820007,3436100.0,1.0
2014-07-25,175.399994,2114900.0,0.0
2014-08-07,169.100006,1920900.0,1.0
2014-08-08,172.259995,2250900.0,1.0
2014-08-12,172.330002,1362900.0,0.0
2014-08-13,172.369995,1708200.0,1.0
2014-08-14,172.729996,1431400.0,1.0
2014-08-19,173.960007,1916100.0,0.0
2014-08-25,177.869995,3063500.0,0.0
2014-08-28,177.649994,1961800.0,1.0
2014-09-03,179.600006,2397700.0,1.0
2014-09-04,180.080002,1678500.0,0.0
2014-09-05,179.75,2562800.0,1.0
2014-09-08,180.110001,1746400.0,0.0
2014-09-09,177.399994,2598500.0,1.0
2014-09-10,179.869995,2457800.0,1.0
2014-09-15,183.979996,2308000.0,0.0
2014-09-16,184.039993,2137600.0,1.0
2014-09-18,187.889999,3566600.0,1.0
2014-09-23,185.089996,1977600.0,0.0
2014-09-25,184.089996,3074600.0,0.0
2014-09-26,185.119995,1932500.0,1.0
2014-10-02,182.880005,2782600.0,1.0
2014-10-03,188.070007,3271400.0,1.0
2014-10-06,187.479996,1934800.0,1.0
2014-10-07,183.800003,2927100.0,0.5
2014-10-08,186.639999,3154500.0,1.0
2014-10-16,172.580002,7797500.0,0.0
2014-10-17,176.910004,4951000.0,0.5
2014-10-24,183.350006,2900900.0,0.0
2014-10-27,183.910004,2383700.0,0.5
2014-10-28,186.320007,3027700.0,1.0
2014-10-29,186.080002,3379000.0,0.0
2014-11-07,190.710007,1981400.0,0.0
2014-11-10,191.800003,1553900.0,0.0
2014-11-11,191.880005,1620100.0,0.0
2014-11-12,190.179993,2322200.0,0.5
2014-11-20,189.75,2850000.0,0.0
2014-11-26,188.520004,2024000.0,0.3333333333333333
2014-12-02,190.190002,3116100.0,1.0
2014-12-03,190.949997,3049600.0,1.0
2014-12-09,196.889999,4568400.0,0.0
2014-12-10,192.0,6506700.0,1.0
2014-12-11,193.539993,3179500.0,1.0
2014-12-15,185.539993,4729100.0,0.5
2014-12-18,191.610001,4209600.0,1.0
2014-12-19,193.279999,4798200.0,0.0
2014-12-29,196.190002,1219900.0,0.0
2014-12-30,195.710007,1136200.0,0.0
2015-01-05,188.339996,3413200.0,0.0
2015-01-06,184.529999,3429200.0,0.0
2015-01-08,190.270004,1962500.0,0.0
2015-01-12,185.070007,2084200.0,1.0
2015-01-13,184.929993,2745300.0,0.5
2015-01-20,175.630005,3606600.0,1.0
2015-01-21,177.149994,3737000.0,1.0
2015-01-27,176.490005,3335600.0,1.0
2015-01-29,175.990005,2421400.0,0.0
2015-02-02,175.490005,2975300.0,0.0
2015-02-04,178.779999,2980500.0,1.0
2015-02-06,183.429993,3250900.0,0.5
2015-02-10,184.559998,2556300.0,1.0
2015-02-11,187.649994,4079600.0,0.5
2015-02-12,189.779999,3086700.0,1.0
2015-02-13,189.0,2720400.0,1.0
2015-02-17,190.020004,2123300.0,1.0
2015-02-20,191.509995,2317100.0,1.0
2015-02-23,190.309998,1691100.0,1.0
2015-02-25,191.720001,2775700.0,1.0
2015-03-02,191.789993,1659400.0,0.0
2015-03-04,189.669998,1648500.0,1.0
2015-03-06,186.910004,4103600.0,1.0
2015-03-09,187.929993,2233700.0,0.25
2015-03-11,184.179993,2098600.0,0.0
2015-03-12,189.949997,3114800.0,0.5
2015-03-13,189.339996,3095100.0,0.0
2015-03-16,191.899994,2127700.0,0.5
2015-03-18,192.320007,2790100.0,1.0
2015-03-19,189.970001,2097100.0,1.0
2015-03-20,193.130005,3473800.0,1.0
2015-03-23,191.960007,1590500.0,0.0
2015-03-24,191.279999,1799100.0,1.0
2015-03-25,187.350006,2542000.0,1.0
2015-03-26,187.240005,2377200.0,1.0
2015-03-27,188.059998,1539600.0,1.0
2015-03-30,191.020004,2403800.0,0.5
2015-03-31,187.970001,2146600.0,0.2
2015-04-01,192.229996,4031400.0,0.8
2015-04-02,191.55000299999998,2296300.0,0.6666666666666666
2015-04-07,192.389999,1778000.0,0.5
2015-04-09,194.889999,1986500.0,1.0
2015-04-10,195.639999,1764800.0,1.0
2015-04-13,195.580002,2196100.0,0.0
2015-04-14,197.720001,3267400.0,1.0
2015-04-16,200.210007,5976900.0,0.6666666666666666
2015-04-20,198.100006,2616600.0,0.3333333333333333
2015-04-21,196.839996,1868300.0,1.0
2015-04-22,198.320007,1938100.0,0.0
2015-04-23,199.309998,2053400.0,1.0
2015-04-24,197.990005,1445700.0,1.0
2015-04-27,196.520004,1767100.0,0.0
2015-04-29,198.559998,2480600.0,0.5
2015-05-01,197.529999,2029500.0,0.6666666666666666
2015-05-06,196.25,2433700.0,1.0
2015-05-07,197.389999,1795300.0,0.6666666666666666
2015-05-08,200.5,3192500.0,0.5
2015-05-11,201.729996,1966700.0,1.0
2015-05-13,201.429993,2143300.0,1.0
2015-05-14,202.619995,1957000.0,0.6666666666666666
2015-05-18,204.660004,2164600.0,0.4
2015-05-19,205.399994,2370100.0,0.5
2015-05-20,205.080002,1831200.0,0.0
2015-05-22,207.800003,3040400.0,0.0
2015-05-26,206.380005,3336300.0,0.5
2015-05-28,208.479996,3084900.0,1.0
2015-05-29,206.190002,2255500.0,1.0
2015-06-01,207.809998,2088200.0,0.5
2015-06-02,206.429993,2230700.0,0.5
2015-06-04,208.869995,3462500.0,0.3333333333333333
2015-06-05,210.449997,3225100.0,1.0
2015-06-08,209.789993,2180700.0,1.0
2015-06-09,209.020004,2278800.0,0.0
2015-06-10,213.130005,2677300.0,1.0
2015-06-11,213.940002,2024100.0,1.0
2015-06-17,212.929993,1778400.0,1.0
2015-06-18,214.600006,2167200.0,1.0
2015-06-19,213.190002,4163400.0,0.0
2015-06-22,216.509995,2006100.0,1.0
2015-06-23,218.399994,2735600.0,1.0
2015-06-25,212.820007,2434700.0,1.0
2015-06-29,207.649994,3292800.0,1.0
2015-06-30,208.789993,4167300.0,0.5
2015-07-01,209.940002,2820300.0,1.0
2015-07-02,209.199997,1816600.0,0.0
2015-07-06,208.039993,2816800.0,1.0
2015-07-07,208.210007,3304200.0,0.0
2015-07-08,204.05999800000004,2185100.0,0.3333333333333333
2015-07-09,204.809998,2256200.0,1.0
2015-07-13,210.119995,2041700.0,0.5
2015-07-14,212.160004,2090700.0,0.3333333333333333
2015-07-15,212.960007,2536700.0,0.0
2015-07-16,211.179993,4405200.0,0.0
2015-07-17,212.460007,2849000.0,0.3333333333333333
2015-07-20,212.389999,2175400.0,0.0
2015-07-21,211.5,1985300.0,1.0
2015-07-22,213.25,2301300.0,0.5
2015-07-24,207.350006,2453900.0,0.5
2015-07-27,205.020004,2910500.0,0.0
2015-07-28,206.240005,2018100.0,1.0
2015-07-31,205.070007,1644000.0,1.0
2015-08-03,204.690002,2075500.0,0.25
2015-08-04,205.169998,1451500.0,0.5
2015-08-05,205.69999700000002,1535500.0,1.0
2015-08-06,205.089996,1485800.0,1.0
2015-08-07,203.440002,1691100.0,1.0
2015-08-11,201.699997,2554000.0,0.0
2015-08-12,201.130005,2771900.0,0.0
2015-08-13,200.740005,3353600.0,1.0
2015-08-14,202.020004,3567100.0,0.5
2015-08-17,202.570007,1600700.0,1.0
2015-08-18,201.179993,1665400.0,0.5
2015-08-19,200.94999700000002,2721400.0,0.6666666666666666
2015-08-20,196.75,3140000.0,1.0
2015-08-21,187.740005,5406200.0,0.0
2015-08-24,179.460007,7183600.0,1.0
2015-08-25,178.220001,7204800.0,0.3333333333333333
2015-08-26,184.399994,5561800.0,0.3333333333333333
2015-08-31,188.600006,2858000.0,1.0
2015-09-01,182.119995,5494500.0,0.0
2015-09-03,185.059998,2902200.0,0.5
2015-09-04,180.380005,4295600.0,1.0
2015-09-08,185.880005,3060100.0,0.5
2015-09-11,185.270004,2536800.0,0.5
2015-09-14,183.94000200000002,2746000.0,0.7142857142857143
2015-09-15,187.449997,3092800.0,1.0
2015-09-16,188.639999,2717800.0,0.0
2015-09-17,186.449997,3712600.0,0.25
2015-09-18,180.940002,6529900.0,0.0
2015-09-21,183.350006,2947200.0,0.6666666666666666
2015-09-22,179.720001,4166900.0,0.5
2015-09-24,176.910004,3910000.0,0.5
2015-09-25,179.830002,3026500.0,1.0
2015-09-28,173.020004,3898500.0,0.5
2015-09-29,171.860001,4419100.0,0.5
2015-09-30,173.759995,2931500.0,0.0
2015-10-01,176.020004,3613000.0,1.0
2015-10-02,177.009995,4469900.0,1.0
2015-10-05,180.69999700000002,3411900.0,0.3333333333333333
2015-10-06,180.320007,1859100.0,0.5
2015-10-07,182.229996,2572200.0,0.5
2015-10-08,181.070007,3253400.0,0.5
2015-10-09,179.190002,3334900.0,1.0
2015-10-12,180.229996,3059800.0,0.0
2015-10-13,180.970001,2918800.0,0.0
2015-10-14,179.509995,3252000.0,0.25
2015-10-15,184.960007,5720100.0,0.5
2015-10-16,185.179993,2977500.0,0.5
2015-10-20,185.509995,2736200.0,0.5
2015-10-26,187.009995,2573700.0,0.3333333333333333
2015-10-27,186.309998,1932300.0,0.0
2015-10-29,189.889999,3068100.0,0.0
2015-11-02,189.679993,2531500.0,1.0
2015-11-03,190.690002,2443200.0,0.5
2015-11-04,191.649994,2174300.0,1.0
2015-11-05,192.020004,2186300.0,0.0
2015-11-09,196.759995,2604400.0,0.0
2015-11-10,197.809998,2149900.0,0.5
2015-11-11,197.389999,1637500.0,1.0
2015-11-12,192.770004,3166900.0,0.3333333333333333
2015-11-16,192.160004,4626600.0,0.5
2015-11-18,193.660004,2509200.0,0.0
2015-11-19,193.029999,1835800.0,0.0
2015-11-20,191.470001,2932100.0,1.0
2015-11-24,188.669998,2679400.0,0.0
2015-11-30,190.020004,3415000.0,0.6666666666666666
2015-12-01,193.070007,4140900.0,1.0
2015-12-02,190.259995,1817200.0,0.5
2015-12-04,189.990005,3517200.0,0.5
2015-12-07,185.490005,3499900.0,0.0
2015-12-08,182.919998,2663800.0,0.0
2015-12-10,182.110001,2212300.0,0.0
2015-12-11,176.55999800000004,3750100.0,0.3333333333333333
2015-12-15,182.009995,3398700.0,0.0
2015-12-16,186.210007,3191700.0,1.0
2015-12-22,180.050003,2312800.0,0.0
2015-12-24,182.470001,1107600.0,0.0
2015-12-30,182.009995,1514300.0,0.0
2015-12-31,180.229996,1773900.0,0.0
2016-01-04,177.139999,3745500.0,0.5
2016-01-05,174.089996,4521600.0,0.0
2016-01-07,164.619995,5687900.0,0.0
2016-01-08,163.940002,4929800.0,0.3333333333333333
2016-01-11,165.729996,4386500.0,0.3333333333333333
2016-01-12,165.710007,4441300.0,0.5
2016-01-13,158.990005,5252500.0,0.75
2016-01-14,161.389999,4272500.0,0.5
2016-01-19,156.820007,5860600.0,1.0
2016-01-20,153.75,9369100.0,0.5
2016-01-21,151.649994,5738800.0,1.0
2016-01-22,156.860001,5583800.0,0.6666666666666666
2016-01-26,154.449997,5237700.0,1.0
2016-01-27,153.720001,5153100.0,1.0
2016-01-28,157.059998,4292900.0,0.0
2016-01-29,161.559998,4887900.0,0.5
2016-02-01,159.649994,2963500.0,1.0
2016-02-02,151.699997,6316200.0,0.25
2016-02-03,152.679993,5893200.0,1.0
2016-02-04,156.490005,4573100.0,0.6
2016-02-05,156.470001,4596100.0,1.0
2016-02-08,149.25,8680000.0,0.0
2016-02-09,148.25,6919400.0,0.5
2016-02-10,147.229996,7609600.0,1.0
2016-02-11,140.690002,10252200.0,0.0
2016-02-12,146.130005,9009300.0,1.0
2016-02-16,149.020004,10198000.0,1.0
2016-02-17,150.940002,5578800.0,0.0
2016-02-18,147.729996,5895500.0,0.5
2016-02-19,146.910004,5257300.0,0.6666666666666666
2016-02-22,148.789993,4287900.0,0.6666666666666666
2016-02-23,144.910004,4249600.0,1.0
2016-02-24,145.559998,5714700.0,0.5
2016-02-29,149.529999,5506400.0,0.5
2016-03-01,154.649994,6490400.0,1.0
2016-03-02,154.199997,5047500.0,1.0
2016-03-03,155.330002,3615800.0,0.3333333333333333
2016-03-04,156.839996,5256700.0,1.0
2016-03-07,155.350006,2771900.0,1.0
2016-03-08,151.600006,3830400.0,0.5
2016-03-09,149.910004,3250900.0,0.5
2016-03-10,151.020004,4631800.0,0.0
2016-03-11,153.940002,4058700.0,0.0
2016-03-14,153.490005,3317900.0,0.6666666666666666
2016-03-15,152.029999,3731400.0,1.0
2016-03-16,150.539993,4310300.0,0.25
2016-03-17,152.910004,4431700.0,0.75
2016-03-18,157.600006,7413200.0,1.0
2016-03-21,156.289993,4410200.0,1.0
2016-03-22,154.199997,3521500.0,0.0
2016-03-23,154.080002,3633400.0,1.0
2016-03-24,153.0,3693400.0,0.5
2016-03-28,153.839996,2308600.0,0.0
2016-03-29,155.029999,2919500.0,0.0
2016-03-30,156.5,3130600.0,0.5
2016-03-31,156.979996,2927300.0,1.0
2016-04-01,159.820007,3373400.0,1.0
2016-04-04,157.770004,2478100.0,0.0
2016-04-05,155.350006,2822700.0,1.0
2016-04-07,150.410004,4786800.0,0.5
2016-04-08,150.279999,3122200.0,0.5
2016-04-11,152.19999699999997,3464300.0,0.2857142857142857
2016-04-12,154.309998,2732900.0,0.6666666666666666
2016-04-13,159.850006,5151100.0,0.6
2016-04-15,158.520004,3467900.0,0.0
