Close,Volume,sentiment
24.76,16257600.0,0.3333333333333333
32.950001,18857800.0,0.0
37.084999,11779800.0,0.5
36.910000000000004,10731200.0,0.42857142857142855
37.064999,13461000.0,0.4
36.845001,10472200.0,0.5
37.060001,10288000.0,0.3333333333333333
37.465,18596000.0,0.0
37.855,16782000.0,0.0
38.16,26517600.0,0.0
38.465,13841000.0,0.0
38.720001,15612000.0,1.0
38.5,13160800.0,0.0
38.639999,8965400.0,1.0
38.57,10561600.0,1.0
38.389999,14070800.0,1.0
38.705002,12659200.0,0.0
38.735001000000004,10604000.0,0.5
38.165001,17804400.0,0.6
37.560001,22310800.0,0.0
37.025002,31913000.0,1.0
37.275002,18000000.0,0.25
37.615002,8999600.0,0.0
37.529999,13884600.0,0.5
37.365002,15147600.0,1.0
36.544998,20843400.0,0.5
36.82,13397200.0,0.75
36.619999,12275200.0,0.5
37.305,12496400.0,0.5
37.139999,14342800.0,1.0
37.619999,11594200.0,0.5
37.599998,11911200.0,1.0
37.869999,13945400.0,1.0
37.990002,10457200.0,1.0
37.779999,14706800.0,1.0
37.334999,12804000.0,0.0
37.470001,15252800.0,1.0
37.384998,9734200.0,0.0
38.169998,13644400.0,1.0
38.285,10891200.0,1.0
39.459999,13350200.0,0.0
39.224998,10546400.0,0.6
39.075001,10036000.0,0.3333333333333333
38.990002,8615600.0,0.5
38.990002,11583400.0,1.0
38.73,13645600.0,0.5
38.32,19104000.0,1.0
38.639999,13307400.0,0.0
38.240002,17575600.0,1.0
38.845001,21209600.0,1.0
38.720001,13852000.0,1.0
38.77500199999999,18050400.0,0.45454545454545453
38.514998999999996,16436000.0,0.8181818181818182
38.439999,10655800.0,1.0
38.330002,10445800.0,1.0
38.509998,9020400.0,0.5
39.424999,14144600.0,0.6666666666666666
40.560001,15947800.0,1.0
40.505001,12954600.0,0.5
39.875,13393200.0,1.0
40.415001,11834200.0,0.25
40.32,9179400.0,1.0
39.884998,12782800.0,0.0
39.619999,9583400.0,0.0
39.395,40577600.0,0.0
39.299999,8898200.0,1.0
39.349998,7692500.0,0.6666666666666666
39.549999,8824100.0,0.5
39.529999,10541000.0,0.3333333333333333
39.259998,8329000.0,0.4
38.77,13479200.0,0.5
38.110001,14973300.0,0.0
38.470001,9317800.0,0.0
38.169998,9589400.0,0.0
38.0,16148800.0,0.0
37.279999,17293400.0,1.0
37.509998,20839200.0,0.0
38.150002,19851400.0,0.6666666666666666
37.900002,16391700.0,0.0
37.54999900000001,14632200.0,0.14285714285714285
38.349998,23803400.0,0.0
38.119999,25087400.0,0.42857142857142855
38.349998,23594400.0,1.0
38.619999,24373700.0,1.0
38.639999,26953000.0,0.4
38.029999,98967500.0,0.0
38.119999,21902000.0,0.5714285714285714
37.68,20299200.0,0.75
37.759998,16677400.0,0.5
38.310001,15176100.0,0.7142857142857143
37.93,22721200.0,1.0
38.240002,13637100.0,0.0
38.580002,9434600.0,1.0
38.560001,13078700.0,1.0
38.23,12059700.0,1.0
38.130001,13785100.0,0.5
37.900002,25811800.0,0.0
37.740002,15449600.0,0.0
37.84000000000002,23063300.0,0.3333333333333333
37.400002,19864500.0,0.4
37.23,13340500.0,0.5
37.09,10457900.0,0.3333333333333333
37.040001,11896500.0,1.0
37.18,11643500.0,1.0
37.080002,11237500.0,0.0
36.77,12139600.0,0.0
37.419998,11448400.0,1.0
36.360001,12921700.0,0.0
36.290001,11520300.0,0.0
36.080002,10169700.0,0.0
36.009998,13508300.0,1.0
36.43,17643600.0,0.0
37.25,12278600.0,1.0
37.919998,13039500.0,1.0
37.380001,12864900.0,0.5
37.150002,11794200.0,0.5
37.310001,14561400.0,1.0
37.380001,8974700.0,0.5
