Close,Volume,sentiment
55.02,34233900.0,0.0
55.18,18201900.0,1.0
54.93,37741900.0,0.0
55.990002,17015300.0,0.0
51.380001,92838800.0,0.0
48.25,23169100.0,0.0
48.799999,16380500.0,1.0
51.290001,13008700.0,0.0
48.939999,20185300.0,1.0
48.459999,24607100.0,0.0
51.88000100000001,32144000.0,1.0
51.790001,17238000.0,0.2
49.080002,15093800.0,0.0
49.490002,11620200.0,1.0
50.34,20853900.0,1.0
50.630001,21903800.0,0.0
50.400002,14389100.0,1.0
55.540001,14590500.0,0.0
53.040001,15198100.0,1.0
51.68,15239600.0,1.0
59.990002,6190600.0,1.0
59.0,8069400.0,1.0
61.299999,7636900.0,0.0
60.84,12077100.0,0.0
60.650002,11180100.0,1.0
60.139999,7367700.0,0.0
61.869999,10676400.0,0.0
59.540001,38007300.0,0.0
59.189999,10838100.0,1.0
74.449997,7774400.0,0.0
70.260002,20413100.0,0.0
74.279999,7323800.0,1.0
78.120003,8669900.0,1.0
78.25,8008500.0,0.0
78.400002,6516800.0,1.0
75.629997,6228000.0,0.0
78.550003,5252900.0,0.0
78.010002,5920200.0,1.0
77.889999,4533700.0,0.0
74.410004,13221500.0,0.5
74.110001,7254500.0,1.0
73.580002,5364900.0,0.5
73.230003,6663100.0,0.0
73.459999,3947400.0,1.0
72.980003,6066200.0,0.0
72.910004,4667500.0,1.0
74.050003,5335800.0,0.0
73.910004,5261800.0,0.0
74.360001,4020400.0,1.0
74.779999,4200600.0,0.0
74.650002,14972300.0,0.0
74.620003,5078100.0,0.5
74.360001,4214600.0,0.0
73.959999,6752500.0,1.0
73.160004,7179600.0,1.0
71.870003,6886400.0,1.0
73.0,6467400.0,0.0
75.599998,5914500.0,1.0
77.139999,7032400.0,0.0
76.75,4612400.0,1.0
77.959999,5793800.0,1.0
79.010002,7450500.0,0.0
79.080002,9302100.0,0.25
79.220001,5962700.0,1.0
78.900002,4511300.0,1.0
78.860001,3841000.0,0.5
79.809998,4812100.0,0.0
80.68,5537800.0,1.0
80.93,4813300.0,1.0
81.010002,3447200.0,1.0
81.209999,7506400.0,1.0
80.220001,7641200.0,0.0
79.440002,6450000.0,0.0
79.940002,5088100.0,0.5
79.089996,5998800.0,1.0
78.080002,4981200.0,1.0
78.010002,2094900.0,1.0
77.959999,4088200.0,1.0
76.760002,7201500.0,0.25
76.190002,11440700.0,0.3333333333333333
75.349998,5853700.0,0.0
74.419998,9332800.0,0.0
74.099998,8433700.0,0.0
74.75,6732900.0,1.0
74.68,10544800.0,1.0
72.730003,7755500.0,0.0
72.82,7353100.0,0.0
73.519997,13079100.0,0.5
73.349998,9482700.0,0.3333333333333333
74.779999,9022200.0,0.0
74.919998,9005600.0,0.0
75.529999,8627600.0,0.0
74.769997,3943800.0,0.0
76.760002,7279500.0,1.0
78.18,7498700.0,0.0
77.970001,6877800.0,1.0
78.040001,5806200.0,1.0
79.760002,9598700.0,0.0
79.120003,5620000.0,0.0
78.620003,4591000.0,1.0
78.690002,4820600.0,1.0
79.199997,4896400.0,0.5
79.139999,4363700.0,1.0
75.690002,7436700.0,0.0
75.980003,4003500.0,1.0
77.129997,6199900.0,1.0
76.620003,3365700.0,1.0
75.68,11330700.0,0.0
76.07,5028000.0,0.5
76.650002,7960500.0,0.0
76.550003,4822900.0,1.0
76.769997,3457600.0,0.0
76.989998,3994300.0,0.0
76.349998,7228300.0,0.5
74.779999,9977200.0,0.0
74.389999,6136300.0,0.5
73.900002,6942700.0,0.0
75.849998,3200400.0,1.0
75.5,5080500.0,1.0
76.099998,4953300.0,1.0
75.769997,5652300.0,0.0
75.809998,3748500.0,0.0
75.599998,6708000.0,0.0
77.080002,8434600.0,0.0
76.080002,4959300.0,0.0
78.239998,8107100.0,0.0
75.199997,21057700.0,0.0
73.82,14346600.0,0.0
76.029999,5927600.0,1.0
76.25,6367100.0,0.0
76.449997,4872400.0,0.0
79.440002,12640500.0,1.0
79.010002,5602400.0,0.0
79.199997,6791200.0,0.0
82.940002,22812400.0,1.0
82.959999,10636600.0,0.5
83.790001,6096400.0,1.0
84.650002,6649600.0,0.0
84.949997,6675500.0,1.0
84.980003,3942800.0,0.0
87.540001,7820600.0,0.5
82.980003,6973600.0,1.0
83.830002,8032800.0,0.0
83.809998,7284100.0,1.0
82.959999,7437400.0,0.0
85.940002,8645900.0,1.0
85.160004,12068800.0,1.0
86.910004,3249300.0,0.0
86.309998,8205100.0,1.0
89.349998,8522500.0,0.0
86.690002,7853100.0,1.0
86.82,5936800.0,1.0
85.809998,5597000.0,0.0
83.519997,18646800.0,0.3333333333333333
84.300003,13840400.0,0.0
84.599998,6730400.0,0.0
84.57,5197700.0,0.0
83.57,6808400.0,1.0
82.879997,4671500.0,1.0
81.900002,5225800.0,1.0
82.529999,10252300.0,0.5
81.519997,7212900.0,0.0
83.239998,12365300.0,1.0
81.32,6645900.0,1.0
82.529999,5701700.0,0.5
82.25,5587700.0,0.0
80.709999,8306700.0,0.3333333333333333
80.730003,5795700.0,1.0
80.650002,5480300.0,0.0
80.290001,4698100.0,0.0
77.879997,11822800.0,0.5
78.139999,8847600.0,0.0
78.029999,6200200.0,0.0
77.879997,7108400.0,0.5
78.029999,5538100.0,0.0
78.160004,8421200.0,1.0
79.239998,6617200.0,0.0
76.43,22458600.0,0.0
75.900002,10541900.0,0.0
76.110001,6756200.0,0.0
75.190002,6987100.0,0.0
74.839996,5025500.0,0.5
74.730003,5646000.0,1.0
74.529999,5797800.0,1.0
74.889999,6093800.0,1.0
73.059998,10635100.0,1.0
72.940002,7420000.0,1.0
72.730003,5703900.0,0.0
72.57,7876300.0,0.6666666666666666
71.860001,5293200.0,1.0
73.120003,5579300.0,1.0
73.790001,5518200.0,0.0
73.830002,5231700.0,0.0
72.510002,4252900.0,0.0
71.25,7797500.0,0.0
72.580002,8841400.0,1.0
69.480003,21315000.0,0.0
68.57,16333400.0,0.0
64.830002,13928300.0,0.6666666666666666
64.940002,14303000.0,1.0
64.730003,8175200.0,1.0
64.440002,9514600.0,0.0
63.889999,9232400.0,0.0
64.120003,14524800.0,0.6666666666666666
64.690002,5625400.0,0.0
64.470001,7133100.0,1.0
63.59,8800800.0,1.0
63.720001,5876600.0,1.0
63.66,9394400.0,0.0
64.839996,7979200.0,0.5
66.690002,6754000.0,0.0
60.029999,80898100.0,0.0
59.330002,46253500.0,0.5
58.889999,26195100.0,0.0
58.849998,17805800.0,0.5
58.75,10423700.0,1.0
58.639999,13117600.0,1.0
58.02,10839800.0,0.0
