Close,Volume,sentiment
24.319462,31355416.0,1.0
25.501202,22442208.0,1.0
28.099154,33535418.0,1.0
26.776731,25712318.0,0.0
28.643129,24173010.0,0.0
30.978474,19507639.0,1.0
29.74984,15480723.0,1.0
27.96785,13835219.0,1.0
27.902199,13383460.0,1.0
28.88698,15230160.0,0.0
28.30549,13544673.0,0.0
26.842382,13454364.0,1.0
27.517662,19160263.0,0.0
27.667727000000003,11735077.0,1.0
27.752136,11478117.0,0.5
27.920956,11135006.0,0.5
30.040585,15165974.0,1.0
28.483688,16416975.0,1.0
28.267975,11492831.0,0.0
28.361763,11416170.0,0.5
28.971392,16324320.0,1.0
28.024122,25808385.0,1.0
28.3899,19299832.0,1.0
27.217539,23546496.0,0.6
27.301949,17030907.0,1.0
27.104992,22814747.0,1.0
27.161264,20967726.0,0.0
28.089775,52723830.0,0.6666666666666666
27.752136,26035810.0,1.0
26.67,21387100.0,0.0
37.849998,11291200.0,0.6666666666666666
38.25,18152600.0,0.0
36.709999,10904600.0,0.0
36.970001,15761000.0,0.4
34.82,15379100.0,1.0
35.880001,19053000.0,0.0
36.939999,9835300.0,1.0
37.0,16871100.0,1.0
38.049999,13423100.0,1.0
38.310001,12139300.0,0.0
39.990002,7743200.0,1.0
38.900002,12331400.0,0.0
38.919998,9181400.0,1.0
38.139999,14942200.0,1.0
37.919998,12474300.0,1.0
37.919998,9500800.0,1.0
38.459999,12110000.0,1.0
38.139999,9693000.0,1.0
38.07,18848600.0,1.0
38.23,12023200.0,0.0
37.66,11684800.0,1.0
37.380001,12492900.0,0.0
37.549999,9954200.0,1.0
37.740002,10289400.0,0.6666666666666666
37.66,8141500.0,0.3333333333333333
38.150002,18471000.0,0.0
38.73,19323600.0,0.0
38.57,14942900.0,1.0
39.5,22388200.0,0.5
40.23,11015700.0,0.5
40.380001,11164400.0,0.5
40.560001,15162200.0,1.0
40.599998,12051900.0,0.5
40.259998,9941600.0,0.0
40.529999,12062700.0,0.0
40.549999,11314400.0,1.0
40.25,10516100.0,0.0
40.549999,11277800.0,0.5
41.16,15428200.0,0.5
40.889999,14553100.0,0.0
41.419998,11066700.0,1.0
41.639999,11666300.0,1.0
41.639999,17128900.0,1.0
42.939999,13461900.0,1.0
43.75,14132000.0,1.0
43.73,12433300.0,0.0
44.950001,8305700.0,1.0
44.669998,11238300.0,1.0
45.27,8267700.0,1.0
45.889999,20617400.0,0.0
44.540001000000004,25532900.0,1.0
44.490002,17099600.0,0.6666666666666666
43.720001,9595000.0,1.0
44.34,8486900.0,1.0
44.599998,8546500.0,0.5
44.27,6282900.0,1.0
44.189999,7008300.0,0.5
43.799999,14183800.0,1.0
46.279999,11907200.0,0.0
45.779999,21680900.0,0.0
44.07,11363700.0,1.0
42.98,13495000.0,0.0
42.939999,30231800.0,1.0
42.790001,16208000.0,0.6666666666666666
44.75,15116100.0,0.0
44.459999,8837200.0,1.0
44.330002,14665900.0,0.5
44.5,9638000.0,1.0
48.02,16834000.0,0.5
49.150002,13567000.0,0.0
49.5,12082000.0,1.0
49.299999,37100800.0,0.0
52.25,14594900.0,0.5
