Date,Close,Volume,anger,fear,negative,positive,sadness,trust,anticipation,joy,disgust,surprise,anticip,word_count
2012-09-11,74.059998,5291400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2012-09-28,73.800003,6021000.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2012-10-04,74.720001,5000900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2012-10-09,74.139999,8307300.0,0.005952380952380934,0.0,0.017063492063492034,0.0333333333333333,0.005555555555555533,0.005952380952380934,0.0,0.0,0.0,0.005952380952380934,0.0,13.666666666666666
2012-10-12,75.809998,8029300.0,0.0,0.0192307692307692,0.0,0.0192307692307692,0.0,0.0192307692307692,0.0,0.0192307692307692,0.0,0.0,0.0,13.0
2012-10-15,77.150002,9669600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2012-10-16,76.910004,6310100.0,0.0,0.005952380952380934,0.031593406593406564,0.0,0.0,0.005952380952380934,0.005952380952380934,0.0,0.0,0.0,0.0,11.666666666666666
2012-10-17,77.029999,7494500.0,0.0,0.0,0.0107142857142857,0.01666666666666666,0.00357142857142856,0.0,0.0,0.0,0.0,0.0,0.0,9.4
2012-10-18,76.559998,7325700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2012-10-23,74.760002,5833900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2012-10-26,75.110001,4446900.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2012-10-31,75.019997,6551200.0,0.0,0.0,0.027777777777777766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666
2012-11-06,73.760002,5334400.0,0.0,0.0,0.0431235431235431,0.012820512820512801,0.0,0.0,0.012820512820512801,0.0,0.0,0.012820512820512801,0.0,12.333333333333334
2012-11-14,71.309998,9111300.0,0.0,0.005208333333333325,0.023065476190476174,0.020833333333333325,0.0,0.005208333333333325,0.005208333333333325,0.0,0.0,0.0,0.0,12.25
2012-11-19,69.019997,12835700.0,0.00549450549450545,0.0102564102564102,0.00476190476190475,0.0102564102564102,0.0,0.0102564102564102,0.0102564102564102,0.0102564102564102,0.0,0.0102564102564102,0.0,14.0
2012-11-21,68.889999,7039600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
2012-11-28,70.559998,10496400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2012-12-07,72.290001,7283000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2012-12-10,72.150002,5901600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2012-12-11,70.889999,14595000.0,0.0,0.0,0.0140796703296703,0.0140796703296703,0.0,0.0,0.0044642857142857,0.0044642857142857,0.0,0.0,0.0,11.25
2012-12-12,68.940002,23401900.0,0.0,0.0,0.0119047619047619,0.0357142857142857,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0,14.0
2012-12-19,68.519997,9973200.0,0.0089285714285714,0.0089285714285714,0.0357142857142857,0.0,0.0089285714285714,0.0,0.0,0.0,0.0,0.0089285714285714,0.0,14.0
2012-12-20,69.0,9686300.0,0.0,0.0,0.0071428571428571,0.0142857142857142,0.0,0.0142857142857142,0.0142857142857142,0.0142857142857142,0.0,0.0071428571428571,0.0,14.0
2013-01-04,69.059998,6438000.0,0.0,0.0138888888888888,0.0138888888888888,0.0138888888888888,0.0,0.0277777777777777,0.0138888888888888,0.0,0.0,0.0,0.0,12.0
2013-01-09,68.57,5055200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2013-01-10,68.360001,11453800.0,0.0,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0,0.0,15.0
2013-01-16,69.209999,4917900.0,0.0,0.0,0.0416666666666666,0.0,0.0208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2013-01-17,68.849998,7232600.0,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2013-01-18,69.199997,7813400.0,0.0,0.0,0.01972194472194468,0.00259740259740258,0.01402763902763898,0.00129870129870128,0.00259740259740258,0.00259740259740258,0.0,0.00349650349650346,0.0,10.4
2013-01-30,69.75,7020600.0,0.0,0.0038461538461538,0.0115384615384615,0.0038461538461538,0.0038461538461538,0.0038461538461538,0.0038461538461538,0.0038461538461538,0.0,0.0038461538461538,0.0,11.5
2013-01-31,69.949997,7016200.0,0.0,0.0,0.0192307692307692,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2013-02-06,71.309998,9757800.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2013-02-21,70.260002,20413100.0,0.0,0.0,0.0266666666666666,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0,0.0,0.0,0.0,0.0,15.0
2013-02-26,71.110001,10557600.0,0.0,0.002645502645502633,0.013756613756613733,0.019047619047619032,0.0,0.002645502645502633,0.002645502645502633,0.005291005291005266,0.0,0.0,0.0,14.0
2013-03-08,73.029999,5744600.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2013-03-22,74.279999,7323800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2013-03-26,74.769997,6642400.0,0.0,0.0,0.0288156288156288,0.03516483516483513,0.0,0.003174603174603167,0.003174603174603167,0.003174603174603167,0.0,0.0,0.0,13.666666666666666
2013-03-28,74.830002,7368300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2013-04-01,75.43,8415400.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2013-04-09,78.120003,8669900.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0192307692307692,0.0192307692307692,0.0,0.0,0.0,13.0
2013-04-11,77.790001,7129100.0,0.0,0.0,0.0317460317460317,0.0,0.0,0.01388888888888885,0.01388888888888885,0.0,0.0,0.01785714285714285,0.0,13.0
2013-04-12,78.559998,6336800.0,0.0,0.0,0.0444444444444444,0.0,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2013-04-16,78.68,6854400.0,0.0,0.0,0.0,0.04166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
2013-04-17,78.510002,7248600.0,0.0,0.0,0.0192307692307692,0.0096153846153846,0.0096153846153846,0.0,0.0,0.0,0.0,0.0,0.0,10.5
2013-04-18,77.160004,14218900.0,0.0,0.0,0.0555555555555555,0.0,0.0277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2013-04-23,79.089996,6653600.0,0.0,0.0,0.010204081632653,0.0204081632653061,0.0,0.010204081632653,0.010204081632653,0.010204081632653,0.0,0.010204081632653,0.0,14.0
2013-04-24,78.029999,8083600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2013-05-01,78.059998,6260300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2013-05-13,78.5,7713900.0,0.0,0.0,0.0476190476190476,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2013-05-14,78.779999,10013700.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2013-05-31,74.839996,9745700.0,0.0,0.0,0.01666666666666665,0.0083333333333333,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2013-06-03,75.690002,8440500.0,0.0,0.0,0.0125,0.025,0.0,0.0,0.0125,0.0125,0.0,0.0,0.0,16.0
2013-06-04,75.940002,9344000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
2013-06-05,75.25,6778600.0,0.0,0.0,0.0476190476190476,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2013-06-07,76.330002,8347200.0,0.0,0.0,0.0801282051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
2013-06-10,75.75,6731500.0,0.0,0.0,0.0277777777777777,0.0277777777777777,0.0277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2013-06-11,75.25,6006400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2013-06-13,75.0,7239500.0,0.0,0.0,0.0277777777777777,0.0138888888888888,0.0138888888888888,0.0,0.0138888888888888,0.0138888888888888,0.0,0.0,0.0,12.0
2013-06-18,75.730003,6739700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2013-06-20,73.029999,9069700.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5
2013-06-24,74.199997,9697300.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
