Date,Close,Volume,anger,fear,negative,positive,sadness,trust,anticipation,joy,disgust,surprise,anticip,word_count
2012-09-07,199.5,3413700.0,0.0,0.0,0.0333333333333333,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2012-09-11,203.270004,3910600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2012-09-12,203.770004,3284000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2012-09-19,206.429993,2605600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2012-09-21,205.979996,12771500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2012-09-24,205.289993,3511100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2012-10-01,210.470001,5456900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2012-10-02,209.839996,3321000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2012-10-03,210.509995,3192300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2012-10-11,205.759995,2910000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2012-10-12,207.800003,2712000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2012-10-15,208.929993,3060900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2012-10-18,194.960007,9295900.0,0.0,0.0,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2012-10-19,193.360001,6620300.0,0.0,0.0015873015873015856,0.003174603174603171,0.0,0.003174603174603171,0.0,0.0,0.0,0.0,0.0015873015873015856,0.0,7.571428571428571
2012-10-22,194.399994,4402500.0,0.0,0.00303030303030302,0.0318181818181818,0.0173160173160173,0.00909090909090908,0.0,0.00303030303030302,0.00303030303030302,0.0,0.0,0.0,11.2
2012-10-23,191.25,4427400.0,0.0,0.0,0.0512820512820512,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2012-10-24,190.720001,3738000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
2012-11-01,197.149994,3758800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2012-11-02,193.429993,4260100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
2012-11-08,190.100006,3542200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2012-11-13,188.320007,3406700.0,0.002777777777777775,0.002777777777777775,0.0222222222222222,0.002777777777777775,0.002777777777777775,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2012-11-14,185.509995,4404400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.166666666666666
2012-11-15,185.850006,3411700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2012-11-23,193.490005,3877600.0,0.0,0.0,0.0142857142857142,0.0285714285714285,0.0,0.0,0.0142857142857142,0.0142857142857142,0.0,0.0,0.0,14.0
2012-11-30,190.070007,4936400.0,0.0,0.012820512820512801,0.012820512820512801,0.025641025641025633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666
2012-12-04,189.360001,3990700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2012-12-06,189.699997,3216600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2012-12-10,192.619995,3438500.0,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2012-12-11,194.199997,4144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2012-12-26,191.949997,2776500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2012-12-27,192.710007,3967600.0,0.00357142857142856,0.0,0.00357142857142856,0.0,0.0,0.00357142857142856,0.0,0.0,0.0,0.00357142857142856,0.0,9.6
2012-12-31,191.550003,4684900.0,0.0,0.010204081632653,0.010204081632653,0.010204081632653,0.0,0.010204081632653,0.010204081632653,0.010204081632653,0.0,0.010204081632653,0.0,14.0
2013-01-02,196.350006,4234100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2013-01-03,195.270004,3644700.0,0.0,0.0,0.0428571428571428,0.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2013-01-09,192.320007,3212000.0,0.0,0.0,0.0,0.0,0.0,0.0192307692307692,0.0,0.0,0.0,0.0192307692307692,0.0,9.5
2013-01-10,192.880005,3608100.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2013-01-11,194.449997,3880400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2013-01-14,192.619995,4172200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2013-01-15,192.5,4172100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2013-01-17,193.649994,3881600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2013-01-24,204.419998,4447200.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
2013-01-25,204.970001,3358900.0,0.0,0.0,0.0,0.00769230769230765,0.0,0.00769230769230765,0.00769230769230765,0.00769230769230765,0.0,0.00769230769230765,0.0,10.5
2013-01-31,203.070007,3091400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2013-02-01,205.179993,3370700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2013-02-05,202.789993,3636900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2013-02-08,201.679993,2893300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
