date,title,anger,fear,negative,positive,sadness,trust,anticipation,joy,disgust,surprise,anticip,word_count
2020-05-14,"MKM Partners Maintains Neutral on Cisco Systems, Raises Price Target to $48",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2020-05-14,"Barclays Maintains Overweight on Cisco Systems, Raises Price Target to $50",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2020-05-14,42 Stocks Moving In Thursday's Mid-Day Session,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2020-05-14,Cisco shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also issued Q4 EPS guidance above estimates.,0.0,0.0,0.0,0.019230769230769232,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,26
2020-05-14,Mid-Day Market Update: Virtusa Falls On Downbeat Q4 Results; Applied DNA Sciences Shares Jump,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2020-05-14,"UBS Maintains Buy on Cisco Systems, Lowers Price Target to $51",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2020-05-14,"Citigroup Maintains Buy on Cisco Systems, Raises Price Target to $48",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2020-05-14,Mid-Morning Market Update: Markets Open Lower; Cisco Beats Q3 Views,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2020-05-14,"Credit Suisse Maintains Neutral on Cisco Systems, Raises Price Target to $41",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2020-05-14,Cisco Earnings Beat Provides Bright Spot After Downbeat Economic Comments From Fed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2020-05-14,"Raymond James Maintains Outperform on Cisco Systems, Raises Price Target to $49",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2020-05-14,"Piper Sandler Maintains Neutral on Cisco Systems, Raises Price Target to $44",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
